dossier_id,artifact_id,path,sha256,row_count,columns,sample_row_count_read,sample_row_policy,workstream,candidate_claim,required_fields_present,missing_required_fields,units_status,normalization_status,route_view_diameter_bin_binding_status,source_sha_provenance_status,row_identity_status,hash_stability_status,can_close_existing_work_order,can_close_reason,blocked_use,required_next_gate
G2Z-DOSSIER-0051,NODI-G2Y-CENSUS-0097,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_PACKET_20260628.md,a211a8a4d86d90e1d53553cabd07d047aacdf1ec51238db9d6d8f1e795692aac,0,,0,bounded_first_3_rows_not_evidence,BINDING,"route/view/diameter/bin binding candidate, fail-closed until exact",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|exact_binding_status|binding_policy|no_auto_map,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2E_BINDING_EXACT_REPAIR_EVIDENCE
G2Z-DOSSIER-0052,NODI-G2Y-CENSUS-0098,roadmap/COMSOL_GATE2L_BINDING_REPAIR_TEMPLATE_V2_20260628.csv,87600a4ebdc2b382fb92643126bc56eba907dfd69b1cfafa0ed5776548fbdc19,4,binding_template_row_id|template_only|not_evidence|blocker_type|source_artifact|source_sha256|route_key_candidate|NODI_view_current|diameter_nm|bin_basis|current_blocker|required_nodi_policy|required_comsol_export_change|can_be_done_without_new_comsol_solve|requires_new_comsol_solve|auto_map_authorized|accepted_context_authorized|formula_use_authorized|production_ingestion_authorized|runtime_configuration_authorized|required_next_gate|allowed_use|blocked_use,3,bounded_first_3_rows_not_evidence,BINDING,"route/view/diameter/bin binding candidate, fail-closed until exact",source_sha256|diameter_nm|bin_basis,row_identity|route_key|NODI_view|exact_binding_status|binding_policy|no_auto_map,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,PRESENT_REVIEW_REQUIRED,PRESENT_REVIEW_REQUIRED,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2E_BINDING_EXACT_REPAIR_EVIDENCE
G2Z-DOSSIER-0053,NODI-G2Y-CENSUS-0099,roadmap/COMSOL_GATE2P_BINDING_SYNTHETIC_SCHEMA_PACKAGE_20260628.csv,d0d3cc17eabce79d9c1c21aef305b99786be6da42bf2713e4d46e3d7acae5b3b,4,synthetic_binding_row_id|synthetic_fixture_status|template_only|not_evidence|blocker_type|route_key_candidate|NODI_view_current|diameter_nm|source_sha256|auto_map_authorized|accepted_context_authorized|grain_level_ingestion_authorized|allowed_use|blocked_use,3,bounded_first_3_rows_not_evidence,BINDING,"route/view/diameter/bin binding candidate, fail-closed until exact",source_sha256|diameter_nm,row_identity|route_key|NODI_view|bin_basis|exact_binding_status|binding_policy|no_auto_map,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,PRESENT_REVIEW_REQUIRED,PRESENT_REVIEW_REQUIRED,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2E_BINDING_EXACT_REPAIR_EVIDENCE
G2Z-DOSSIER-0054,NODI-G2Y-CENSUS-0100,roadmap/COMSOL_GATE2Z_EDGE_CANDIDATE_DOSSIERS_20260628.csv,14903b4d8e6c72e4f79d1d651c95446223285304ab8e8b4e29049628485244dc,60,dossier_id|artifact_id|path|sha256|row_count|columns|sample_row_count_read|sample_policy|workstream|candidate_claim|required_fields_present|missing_required_fields|units_status|normalization_status|route_view_diameter_bin_binding_status|source_sha_provenance_status|row_identity_status|hash_stability_status|can_close_work_order|can_close_reason|blocked_use|required_next_gate,3,bounded_first_3_rows_not_evidence,BINDING,"route/view/diameter/bin binding candidate, fail-closed until exact",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|exact_binding_status|binding_policy|no_auto_map,PRESENT_REVIEW_REQUIRED,PRESENT_REVIEW_REQUIRED,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,PRESENT_REVIEW_REQUIRED,PRESENT_REVIEW_REQUIRED,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2E_BINDING_EXACT_REPAIR_EVIDENCE
G2Z-DOSSIER-0055,NODI-G2Y-CENSUS-0101,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND22_PRIOR_MONTE_CARLO_GOVERNANCE_20260628.md,8b8c23a7997215481c74d3f79ee2e7d0c0afefad2bf599a8f50f2ee0cb109e8b,0,,0,bounded_first_3_rows_not_evidence,BINDING,"route/view/diameter/bin binding candidate, fail-closed until exact",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|exact_binding_status|binding_policy|no_auto_map,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2E_BINDING_EXACT_REPAIR_EVIDENCE
G2Z-DOSSIER-0056,NODI-G2Y-CENSUS-0122,roadmap/COMSOL_GATE2E_TPD_BINDING_REPAIR_REQUIREMENTS_20260628.csv,c2f8a1b7741f1cf9cf33b524247f4130b60af25f85337fe81e35c37c4140eb5a,4,requirement_id|binding_blocker|affected_rows|current_status|needed_from_nodi|needed_from_comsol|can_repair_without_new_solve|requires_new_comsol_export|requires_new_comsol_solve|forbidden_repair|success_criteria|validation_plan,3,bounded_first_3_rows_not_evidence,BINDING,"route/view/diameter/bin binding candidate, fail-closed until exact",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|exact_binding_status|binding_policy|no_auto_map,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2E_BINDING_EXACT_REPAIR_EVIDENCE
G2Z-DOSSIER-0057,NODI-G2Y-CENSUS-0123,roadmap/COMSOL_GATE2L_BINDING_PACKAGE_CONTRACT_PACKET_20260628.md,3393a0dfcb025ad037e9820067f9d9bd21c9fa09aa7c625a21d992c5a3c18ae4,0,,0,bounded_first_3_rows_not_evidence,BINDING,"route/view/diameter/bin binding candidate, fail-closed until exact",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|exact_binding_status|binding_policy|no_auto_map,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2E_BINDING_EXACT_REPAIR_EVIDENCE
G2Z-DOSSIER-0058,NODI-G2Y-CENSUS-0124,roadmap/COMSOL_GATE2T_EVIDENCE_LINEAGE_GRAPH_20260628.csv,8902a7199cb1bbb73cf39c263ea4b588bf10b85715d53f5ece3e862079a2e6c7,300,lineage_id|artifact_id|source_artifact|derived_artifact|transform_hint|manifest_link|validation_link|row_identity_available|source_sha_available|units_available|normalization_available|route_view_diameter_bin_binding_available|policy_review_ready|reason,3,bounded_first_3_rows_not_evidence,BINDING,"route/view/diameter/bin binding candidate, fail-closed until exact",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|exact_binding_status|binding_policy|no_auto_map,PRESENT_REVIEW_REQUIRED,PRESENT_REVIEW_REQUIRED,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,PRESENT_REVIEW_REQUIRED,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2E_BINDING_EXACT_REPAIR_EVIDENCE
G2Z-DOSSIER-0059,NODI-G2Y-CENSUS-0125,roadmap/COMSOL_GATE2Z_BINDING_CANDIDATE_DOSSIERS_20260628.csv,77f4444df4c5efbb3d46bbb1f64237e93a251ea02d3aabf4d7d5c0ab7b629a6a,30,dossier_id|artifact_id|path|sha256|row_count|columns|sample_row_count_read|sample_policy|workstream|candidate_claim|required_fields_present|missing_required_fields|units_status|normalization_status|route_view_diameter_bin_binding_status|source_sha_provenance_status|row_identity_status|hash_stability_status|can_close_work_order|can_close_reason|blocked_use|required_next_gate,3,bounded_first_3_rows_not_evidence,BINDING,"route/view/diameter/bin binding candidate, fail-closed until exact",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|exact_binding_status|binding_policy|no_auto_map,PRESENT_REVIEW_REQUIRED,PRESENT_REVIEW_REQUIRED,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,PRESENT_REVIEW_REQUIRED,PRESENT_REVIEW_REQUIRED,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2E_BINDING_EXACT_REPAIR_EVIDENCE
G2Z-DOSSIER-0060,NODI-G2Y-CENSUS-0126,roadmap/COMSOL_GATE2Z_DEEP_EVIDENCE_DOSSIER_INDEX_20260628.csv,862e4ac31fc8606e40ce1ef27b8306f92a6b6b55722a4d3a21d27e3749001d5c,180,dossier_id|artifact_id|path|sha256|row_count|columns|sample_row_count_read|sample_policy|workstream|candidate_claim|required_fields_present|missing_required_fields|units_status|normalization_status|route_view_diameter_bin_binding_status|source_sha_provenance_status|row_identity_status|hash_stability_status|can_close_work_order|can_close_reason|blocked_use|required_next_gate,3,bounded_first_3_rows_not_evidence,BINDING,"route/view/diameter/bin binding candidate, fail-closed until exact",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis|exact_binding_status|binding_policy|no_auto_map,PRESENT_REVIEW_REQUIRED,PRESENT_REVIEW_REQUIRED,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,PRESENT_REVIEW_REQUIRED,PRESENT_REVIEW_REQUIRED,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2E_BINDING_EXACT_REPAIR_EVIDENCE
G2Z-DOSSIER-0061,NODI-G2Y-CENSUS-0155,roadmap/EV_PBS_DWG_ANALYSIS_P1_SCRIPT_QUEUE_SURFACE_TRIAGE_ROUND30_20260628.md,b5a5e7f23fa4421446736e26882bce6929c672f34e70e4c3a199f5fdba50b5f7,0,,0,bounded_first_3_rows_not_evidence,V4,V4 claim ceiling review-only candidate,,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0062,NODI-G2Y-CENSUS-0361,roadmap/EV_PBS_HISTORICAL_RUNNABLE_QUEUE_QUARANTINE_REVIEW_ROUND27_20260628.md,f949b1a7a5b58fcf3391d4378d00bc219db28ae57dbe8622a0f67f064b822137,0,,0,bounded_first_3_rows_not_evidence,LOCAL_Q,local-Q diagnostic review-only candidate,,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0063,NODI-G2Y-CENSUS-0362,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND12_V4_NORMAL_WALL_TAU_RUNNER_20260628.md,00c411d1ad914a3346183dfa1604dce8568c01433e52f23534c68466d88d72a3,0,,0,bounded_first_3_rows_not_evidence,V4,V4 claim ceiling review-only candidate,,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0064,NODI-G2Y-CENSUS-0363,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,104511f70b8fb4a490612a2fbde729044f29e5aaf77975eef023756525f72a53,0,,0,bounded_first_3_rows_not_evidence,V4,V4 claim ceiling review-only candidate,,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0065,NODI-G2Y-CENSUS-0364,roadmap/EV_PBS_V4_NON_NANO_MAINLINE_REBIND_AUDIT_PACKET_20260627.md,f9a09953ba2169e68acf8751e0f6b1e8b8c45a9e0492e4b971ed2d9c24187703,0,,0,bounded_first_3_rows_not_evidence,V4,V4 claim ceiling review-only candidate,,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0066,NODI-G2Y-CENSUS-0365,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_FOCUSED_WATCH_SUBSET_PACKET_20260628.md,67b01c3e9f04fb8740c29c3843ab0680130172e70c987a6b77bbbde18dd1831e,0,,0,bounded_first_3_rows_not_evidence,V4,V4 claim ceiling review-only candidate,,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0067,NODI-G2Y-CENSUS-0366,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_MAINLINE_ROUTE_REFRESH_PACKET_20260628.md,d504b4323be094ef7392cb01757bac8655ed2ae86093422c79c15d3726e9ef07,0,,0,bounded_first_3_rows_not_evidence,V4,V4 claim ceiling review-only candidate,,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0068,NODI-G2Y-CENSUS-0367,roadmap/NANO_ENTRANCE_FILTER_V4_FQ_DESCRIPTOR_CLOSURE_OVERLAY_PACKET_20260627.md,c2e04548da0bcf4a042bc15e8aa2269d84987a704d0ef8fe098fa07e2c5cfe68,0,,0,bounded_first_3_rows_not_evidence,V4,V4 claim ceiling review-only candidate,,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0069,NODI-G2Y-CENSUS-0368,roadmap/NANO_ENTRANCE_FILTER_V4_STAGE1_WET_ROUGH_DESCRIPTOR_SCREEN_PACKET_20260627.md,3b6604e5d6d246ff5099f1f8232e558e6aeb7c13b691495a0db5e7ef254615d2,0,,0,bounded_first_3_rows_not_evidence,V4,V4 claim ceiling review-only candidate,,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0070,NODI-G2Y-CENSUS-0369,roadmap/NODI_PRS_V1_1_RESPONSE_EXTENSION_REVIEW_20260621.md,797984c73819f8f7e5391bc79637692bd330f248e86517eaa09f01055f6c2997,0,,0,bounded_first_3_rows_not_evidence,V4,V4 claim ceiling review-only candidate,,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0071,NODI-G2Y-CENSUS-0371,roadmap/COMSOL_GATE2_NODI_CONTEXT_EXPORT_INDEX_20260627.csv,08d307876bc31e02d2f442a7de7475f555941d81c42e3114a722a4c3d0c8d1d3,97,artifact_id|path|sha256|row_count|evidence_class|route_coverage|width_coverage|depth_coverage|diameter_coverage|bin_coverage|consumer_candidate|allowed_use|blocked_use|claim_boundary|readiness_status|blocker_if_any,3,bounded_first_3_rows_not_evidence,TPD_PRS_PROXY,"review-only candidate, not policy evidence",,source_sha256|row_identity|route_key|NODI_view|diameter_nm|bin_basis,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,MISSING_EXPLICIT_BINDING_FAIL_CLOSED,PRESENT_REVIEW_REQUIRED,PRESENT_REVIEW_REQUIRED,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
G2Z-DOSSIER-0072,NODI-G2Y-CENSUS-0372,roadmap/COMSOL_GATE2C_REDUCED_SCOPE_DECISION_TABLE_20260628.csv,6c5d07dbd98b1cba08851bb2dbe190fbf956c871cd81a039cbfb9c18e03a02e3,7,decision_row_id|proposed_scope|source_rows_covered|route_key_candidate|NODI_view_status|diameter_nm|bin_basis|proposed_status|why_not_stronger|requires_nodi_acceptance|requires_new_comsol_export|requires_new_comsol_solve|blocked_until|exact_claim_made_by_comsol,3,bounded_first_3_rows_not_evidence,TPD_PRS_PROXY,"review-only candidate, not policy evidence",diameter_nm|bin_basis,source_sha256|row_identity|route_key|NODI_view,MISSING_OR_NOT_EXPLICIT,MISSING_OR_NOT_EXPLICIT,IMPLICIT_HINT_PRESENT_NOT_ACCEPTED,MISSING_OR_NOT_EXPLICIT,PRESENT_REVIEW_REQUIRED,HASH_RECORDED_NOT_POLICY_EVIDENCE,false,dossier is review-only; missing authorization-grade evidence or closure semantics,edge policy approval; direct PRS bin use; grain-level ingestion; formula use; accepted row expansion; q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS/JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; production_ingestion; runtime_configuration,Gate2_REVIEW_ONLY_TRIAGE
