sweep_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,comparison_case_id,source_route_id_nodi,candidate_envelope_route_id_nodi,route_id_role,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,canonical_annulus_window_id,is_canonical_annulus_window,candidate_execution_status,canonical_execution_status,selected_annulus_fraction,selected_annulus_fraction_delta_vs_canonical,selected_annulus_n_events,selected_annulus_n_events_delta_vs_canonical,mean_peak_height,mean_peak_height_delta_vs_canonical,mean_local_snr,mean_local_snr_delta_vs_canonical,synthetic_counting_context_rate_delta_vs_canonical,window_context_status
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P220-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P220-A0p4_0p7,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,220,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.25,8,4.0,772.2621748299466,7.082063802954508e-06,1024170.6306716827,-116479.45663160563,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P230-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P230-A0p4_0p7,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,230,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.125,8,2.0,923.3443653890362,-2.9956635330563586e-05,1319066.4773539458,6727.457440865692,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P240-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P240-A0p4_0p7,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,240,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.1875,-0.4375,3,-7.0,1130.6201572983337,0.00010578845922282198,1731577.2096123,99190.15051082335,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P250-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P250-A0p4_0p7,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,250,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.1875,-0.4375,3,-7.0,1391.40978144578,-0.00014193293418429676,2033668.4178456406,1522.6805411383975,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P260-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P260-A0p4_0p7,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,260,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.125,-0.25,2,-4.0,1686.3606504379243,-8.791523373474774e-05,2259316.043438374,-115512.95266584819,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P270-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P270-A0p4_0p7,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,270,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.1875,-0.1875,3,-3.0,1984.6187026708824,0.0001057299721196614,2816561.502546965,-107507.99509157706,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P280-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P280-A0p4_0p7,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,280,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.125,-0.3125,2,-5.0,2257.7772110121305,0.0002240353828710795,3373470.2841820363,-104499.63251602836,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P290-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P290-A0p4_0p7,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,290,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.375,-0.0625,6,-1.0,2491.278223723998,0.0003270154556958005,4118462.3924414236,-159289.59842892364,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P300-A0p4_0p7,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P300-A0p4_0p7,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,300,0p4_0p7,0.4,0.7,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.375,-0.0625,6,-1.0,2685.7376867961048,-4.389343303046189e-06,4055162.319962171,153577.56930217892,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P40-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P40-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,40,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.0,7,0.0,0.16384352004774644,0.0,252.33833420090596,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P60-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P60-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,60,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.1875,0.0,3,0.0,2.1591163149648054,0.0,3144.0184054195583,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P100-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P100-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,100,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.25,0.0,4,0.0,66.37367923461287,0.0,92304.59203992673,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P150-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P150-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,150,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.375,0.0,6,0.0,403.6031648026093,0.0,568066.2730215428,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P220-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P220-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,220,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.25,0.0,4,0.0,772.2621677478828,0.0,1140650.0873032883,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P230-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P230-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,230,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.375,0.0,6,0.0,923.3443953456715,0.0,1312339.0199130801,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P240-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P240-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,240,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.625,0.0,10,0.0,1130.6200515098744,0.0,1632387.0591014766,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P250-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P250-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,250,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.625,0.0,10,0.0,1391.4099233787142,0.0,2032145.7373045022,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P260-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P260-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,260,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.375,0.0,6,0.0,1686.360738353158,0.0,2374828.9961042223,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P270-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P270-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,270,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.375,0.0,6,0.0,1984.6185969409103,0.0,2924069.497638542,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P280-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P280-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,280,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.0,7,0.0,2257.7769869767476,0.0,3477969.9166980647,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P290-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P290-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,290,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.0,7,0.0,2491.2778967085424,0.0,4277751.990870347,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P300-A0p5_0p8,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P300-A0p5_0p8,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,300,0p5_0p8,0.5,0.8,0p5_0p8,True,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.0,7,0.0,2685.737691185448,0.0,3901584.750659992,0.0,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P40-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P40-A0p6_0p9,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,40,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.0625,8,1.0,0.16393788271605259,9.436266830614715e-05,231.51428471141367,-20.824049489492296,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P60-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P60-A0p6_0p9,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,60,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.3125,8,5.0,2.159430385003961,0.00031407003915573384,3919.527733871548,775.5093284519899,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P100-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P100-A0p6_0p9,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,100,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5625,0.3125,9,5.0,66.37380409459034,0.00012485997747546662,99479.60686545767,7175.014825530932,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P150-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P150-A0p6_0p9,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,150,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,0.125,8,2.0,403.60338231651883,0.0002175139095470513,550176.9004592041,-17889.372562338714,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P220-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P220-A0p6_0p9,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,220,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5625,0.3125,9,5.0,772.2623437233553,0.00017597547252989898,1080900.149640213,-59749.93766307528,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P230-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P230-A0p6_0p9,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,230,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.4375,0.0625,7,1.0,923.3445028967069,0.00010755103539850097,1453943.1923864908,141604.1724734106,0.0,executed_followup_window_context
sidewall_followup_window_higher_event_sweep_v1,FUW-CMP-660_W500_D1500-P240-A0p6_0p9,"execute higher-event sparse NODI follow-up on route-specific sidewall candidate-envelope annulus windows for the dimension, annulus, and interference-response mainline","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,followup_window_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FUW-CMP-660_W500_D1500-P240-A0p6_0p9,660/W500/D1500,660/W633/D1500,followup_window_join_key_only_not_selection,240,0p6_0p9,0.6,0.9,0p5_0p8,False,executed_annulus_window_nodi_shard,executed_annulus_window_nodi_shard,0.5,-0.125,8,-2.0,1130.620124871273,7.336139856306545e-05,1702994.4491445632,70607.3900430866,0.0,executed_followup_window_context
