sweep_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,source_route_id_role,route_id_nodi,candidate_envelope_route_id_nodi,route_id_nodi_role,lambda_nm,source_W_nominal_nm,W_nominal_nm,W_top_nm,W_top_semantics,candidate_envelope_top_width_delta_nm,D_nm,depth_nm,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,is_canonical_annulus_window,window_reference_context,priority_context,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,synthesis_version,not_exact_pxu_probability_grid,decision_use_allowed,source_plan_row_id_603,full_recompute_scope,rectangle_baseline_status,distribution_weighting_applied_after_nodi_execution,weighting_modes_json,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min_observed,selected_annulus_edge_norm_max_observed,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p4_0p7-P290-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p4_0p7-P290-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,290,0p4_0p7,0.4,0.7,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,73990,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p4_0p7-P290-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,2814.193677451406,4264519.411196372,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,10,0.3125,0.5369838449989682,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p4_0p7-P300-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p4_0p7-P300-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,300,0p4_0p7,0.4,0.7,False,noncanonical_followup_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74000,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p4_0p7-P300-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,3043.247538173284,4840244.576165466,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,13,0.40625,0.5776905470631565,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P40-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P40-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,40,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74740,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P40-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,0.1500314809430303,227.15695925176686,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,16,0.5,0.6913792722785314,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P60-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P60-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,60,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74760,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P60-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,2.07153840506373,3226.2564050117267,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,11,0.34375,0.6360143468364929,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P100-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P100-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,100,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74800,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P100-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,66.74438444590291,95546.51877385475,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,15,0.46875,0.6510278028673097,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P150-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P150-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,150,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74850,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P150-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,405.4784797968942,597250.8252386355,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,13,0.40625,0.7006319485352444,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P220-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P220-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,220,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74920,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P220-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,814.2255558381048,1244658.5057355042,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,10,0.3125,0.6755824969041309,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P230-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P230-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,230,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74930,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P230-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,990.9718840351794,1501089.1632827744,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,14,0.4375,0.6857168519610425,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P240-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P240-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,240,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74940,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P240-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,1231.6201074650314,1797046.7775375098,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,15,0.46875,0.6717253850216892,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P250-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P250-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,250,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74950,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P250-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,1541.0708789614205,2315231.0621948745,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,15,0.46875,0.6414249641890942,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P260-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P260-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,260,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74960,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P260-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,1881.7633959537723,2761228.1518282257,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,14,0.4375,0.6948680928711163,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P270-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P270-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,270,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74970,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P270-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,2231.4990702238483,3225243.869714912,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,8,0.25,0.6520097179901585,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_followup_window_higher_event_sweep_v1,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P280-N32-TH85,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,full_nodi_recompute_distribution_weighted_context_not_exact_pxu,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""602_NODI_SIDEWALL_THREE_QUESTION_CLOSEIN_SYNTHESIS_20260703"", ""600_execute_annulus_row_reused_for_nodi_execution"", ""route_specific_followup_window_set""]",FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P280-N32-TH85,660/W800/D900,join_key_only_not_selection,660/W880/D900,660/W880/D900,followup_window_context_not_selection,660,800,880,880,candidate_envelope_runtime_top_aperture_surrogate,80,900,900,280,0p5_0p8,0.5,0.8,True,canonical_reference_window,full_inner_canonical_outer_closein,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,722.5204056533369,722.5204056533369,open,32,74980,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_full_nodi_recompute,sidewall_full_recompute_distribution_weighted_lock_v1,True,False,FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P280-N32-TH85,route_window_diameter_trapezoid_sidewall_recompute,preserved_not_overwritten,True,"[""uniform_edge_mass"", ""comsol_outlet_flux_fraction"", ""comsol_residence_fraction""]",32,1.0,1.0,2542.609859019304,4065591.1972248205,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,11,0.34375,0.7064439941483339,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
