dry_run_id,source_side,source_row_id,row_kind,workstream,disposition,reason,required_next_gate,allowed_use,blocked_use,human_review_required,future_authorization_required,evidence_accepted,gate2d_ledger_expansion
G3C-TRIAL-0001,COMSOL,G2AA-TRIAL-0001,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0002,COMSOL,G2AA-TRIAL-0002,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0003,COMSOL,G2AA-TRIAL-0003,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0004,COMSOL,G2AA-TRIAL-0004,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0005,COMSOL,G2AA-TRIAL-0005,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0006,COMSOL,G2AA-TRIAL-0006,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0007,COMSOL,G2AA-TRIAL-0007,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0008,COMSOL,G2AA-TRIAL-0008,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0009,COMSOL,G2AA-TRIAL-0009,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0010,COMSOL,G2AA-TRIAL-0010,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0011,COMSOL,G2AA-TRIAL-0011,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0012,COMSOL,G2AA-TRIAL-0012,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0013,COMSOL,G2AA-TRIAL-0013,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0014,COMSOL,G2AA-TRIAL-0014,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0015,COMSOL,G2AA-TRIAL-0015,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0016,COMSOL,G2AA-TRIAL-0016,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0017,COMSOL,G2AA-TRIAL-0017,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0018,COMSOL,G2AA-TRIAL-0018,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0019,COMSOL,G2AA-TRIAL-0019,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0020,COMSOL,G2AA-TRIAL-0020,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0021,COMSOL,G2AA-TRIAL-0021,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0022,COMSOL,G2AA-TRIAL-0022,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0023,COMSOL,G2AA-TRIAL-0023,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0024,COMSOL,G2AA-TRIAL-0024,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0025,COMSOL,G2AA-TRIAL-0025,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0026,COMSOL,G2AA-TRIAL-0026,closure_trial,QCH,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true,true,false,false
G3C-TRIAL-0027,COMSOL,G2AA-TRIAL-0027,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0028,COMSOL,G2AA-TRIAL-0028,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0029,COMSOL,G2AA-TRIAL-0029,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0030,COMSOL,G2AA-TRIAL-0030,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0031,COMSOL,G2AA-TRIAL-0031,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0032,COMSOL,G2AA-TRIAL-0032,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0033,COMSOL,G2AA-TRIAL-0033,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0034,COMSOL,G2AA-TRIAL-0034,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0035,COMSOL,G2AA-TRIAL-0035,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0036,COMSOL,G2AA-TRIAL-0036,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0037,COMSOL,G2AA-TRIAL-0037,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0038,COMSOL,G2AA-TRIAL-0038,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0039,COMSOL,G2AA-TRIAL-0039,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0040,COMSOL,G2AA-TRIAL-0040,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0041,COMSOL,G2AA-TRIAL-0041,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0042,COMSOL,G2AA-TRIAL-0042,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0043,COMSOL,G2AA-TRIAL-0043,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0044,COMSOL,G2AA-TRIAL-0044,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0045,COMSOL,G2AA-TRIAL-0045,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0046,COMSOL,G2AA-TRIAL-0046,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0047,COMSOL,G2AA-TRIAL-0047,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0048,COMSOL,G2AA-TRIAL-0048,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0049,COMSOL,G2AA-TRIAL-0049,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0050,COMSOL,G2AA-TRIAL-0050,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0051,COMSOL,G2AA-TRIAL-0051,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0052,COMSOL,G2AA-TRIAL-0052,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0053,COMSOL,G2AA-TRIAL-0053,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0054,COMSOL,G2AA-TRIAL-0054,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0055,COMSOL,G2AA-TRIAL-0055,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0056,COMSOL,G2AA-TRIAL-0056,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0057,COMSOL,G2AA-TRIAL-0057,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0058,COMSOL,G2AA-TRIAL-0058,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0059,COMSOL,G2AA-TRIAL-0059,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-TRIAL-0060,COMSOL,G2AA-TRIAL-0060,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true,true,false,false
G3C-FIX-0001,NODI,G3C-FIXTURE-0001,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0002,NODI,G3C-FIXTURE-0002,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0003,NODI,G3C-FIXTURE-0003,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0004,NODI,G3C-FIXTURE-0004,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0005,NODI,G3C-FIXTURE-0005,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0006,NODI,G3C-FIXTURE-0006,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0007,NODI,G3C-FIXTURE-0007,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0016,NODI,G3C-FIXTURE-0016,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0017,NODI,G3C-FIXTURE-0017,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0018,NODI,G3C-FIXTURE-0018,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0019,NODI,G3C-FIXTURE-0019,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0020,NODI,G3C-FIXTURE-0020,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0021,NODI,G3C-FIXTURE-0021,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0022,NODI,G3C-FIXTURE-0022,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0031,NODI,G3C-FIXTURE-0031,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0032,NODI,G3C-FIXTURE-0032,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0033,NODI,G3C-FIXTURE-0033,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0034,NODI,G3C-FIXTURE-0034,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0035,NODI,G3C-FIXTURE-0035,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0036,NODI,G3C-FIXTURE-0036,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0037,NODI,G3C-FIXTURE-0037,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0046,NODI,G3C-FIXTURE-0046,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0047,NODI,G3C-FIXTURE-0047,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0048,NODI,G3C-FIXTURE-0048,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0049,NODI,G3C-FIXTURE-0049,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0050,NODI,G3C-FIXTURE-0050,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0051,NODI,G3C-FIXTURE-0051,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0052,NODI,G3C-FIXTURE-0052,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0061,NODI,G3C-FIXTURE-0061,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0062,NODI,G3C-FIXTURE-0062,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0063,NODI,G3C-FIXTURE-0063,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0064,NODI,G3C-FIXTURE-0064,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0065,NODI,G3C-FIXTURE-0065,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0066,NODI,G3C-FIXTURE-0066,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0067,NODI,G3C-FIXTURE-0067,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0076,NODI,G3C-FIXTURE-0076,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0077,NODI,G3C-FIXTURE-0077,negative_fixture,BINDING,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0078,NODI,G3C-FIXTURE-0078,negative_fixture,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
G3C-FIX-0079,NODI,G3C-FIXTURE-0079,negative_fixture,QCH,HARD_FAIL_FORBIDDEN_AUTHORIZATION,row contains positive authorization semantics,Gate3_FORBIDDEN_AUTHORIZATION_REMEDIATION,none,all downstream use,true,false,false,false
